FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
193114|Costilla Creek|Stream|NM|35|Taos|055|365851N|1054303W|36.98082|-105.71751|365945N|1051504W|36.99575|-105.25106|2246|7369|Ute Mountain|10/13/1978|11/17/2010
193121|Jarocito Creek|Stream|CO|08|Costilla|023|370017N|1052512W|37.0047444|-105.4200078|365823N|1051949W|36.9730795|-105.3302836|2560|8399|Sanchez Reservoir|10/13/1978|
193122|Willow Creek|Stream|CO|08|Costilla|023|370037N|1052550W|37.0102997|-105.4305637|365854N|1051943W|36.9816904|-105.3286171|2546|8353|Sanchez Reservoir|10/13/1978|
193129|West Fork Costilla Creek|Stream|CO|08|Costilla|023|365945N|1051504W|36.9958572|-105.2511159|370106N|1051605W|37.0183562|-105.2680613|3151|10338|Big Costilla Peak|10/13/1978|
193142|Ricardo Creek|Stream|CO|08|Conejos|021|375827N|1050744W|37.9741725|-105.1288832|370328N|1051206W|37.0577995|-105.2016721|3261|10699|Bear Creek|10/13/1978|
193143|Little Vermejo Creek|Stream|NM|35|Colfax|007|365831N|1050743W|36.97537|-105.1286|370324N|1051102W|37.0566885|-105.1838938|2551|8369|The Wall|10/13/1978|11/17/2010
193144|East Fork Costilla Creek|Stream|CO|08|Costilla|023|365945N|1051504W|36.9958572|-105.2511159|370139N|1051439W|37.0275227|-105.2441723|3151|10338|Big Costilla Peak|10/13/1978|
193157|North Fork Vermejo River|Stream|NM|35|Colfax|007|365832N|1050743W|36.9755804|-105.1286131|370114N|1050552W|37.020579|-105.0977795|2552|8373|The Wall|11/13/1980|
193159|Gonzales Canyon|Valley|NM|35|Colfax|007|365517N|1050357W|36.92152|-105.06575|370018N|1050419W|37.005024|-105.0719452|2400|7874|Vermejo Park|10/13/1978|11/17/2010
193167|Glacier Lakes|Lake|CO|08|Costilla|023|365943N|1051659W|36.9953015|-105.2830608|||||3542|11621|Big Costilla Peak|10/13/1978|
193168|State Line Peak|Summit|CO|08|Costilla|023|365947N|1051748W|36.9964124|-105.2966722|||||3920|12861|Big Costilla Peak|10/13/1978|
194724|Long Canyon|Valley|CO|08|Las Animas|071|370749N|1043546W|37.1302978|-104.596099|365844N|1045024W|36.9789135|-104.8399944|1900|6234|Trinidad West|10/13/1978|01/07/2011
194766|San Isidro Creek|Stream|CO|08|Las Animas|071|370918N|1041051W|37.1550193|-104.1808086|365506N|1041640W|36.9183577|-104.2777594|1659|5443|Patterson Crossing|10/13/1978|
194778|Trinchera Creek|Stream|CO|08|Las Animas|071|371331N|1040047W|37.2252964|-104.0130226|365523N|1040239W|36.9230795|-104.0441385|1560|5118|Purgatoire Canyon|10/13/1978|
194801|Lorencito Canyon|Valley|CO|08|Las Animas|071|370707N|1044631W|37.1186318|-104.7752698|365954N|1050042W|36.9983577|-105.011666|2015|6611|Little Pine Canyon|10/13/1978|
194837|Sawmill Canyon|Valley|CO|08|Las Animas|071|370304N|1043944W|37.0511333|-104.6622122|365932N|1043938W|36.9922459|-104.660546|2026|6647|Valdez|10/13/1978|
194838|Colorow Canyon|Valley|CO|08|Las Animas|071|370507N|1043703W|37.085299|-104.6174888|365841N|1043903W|36.9780796|-104.6508238|1952|6404|Starkville|10/13/1978|
194841|Joe Baker Canyon|Valley|CO|08|Las Animas|071|370005N|1044204W|37.0014124|-104.701102|365855N|1043959W|36.9819684|-104.6663794|2120|6955|Valdez|10/13/1978|
194846|Gallinas Creek|Stream|CO|08|Las Animas|071|370307N|1043125W|37.0519662|-104.5235988|365923N|1043521W|36.989802|-104.589264|2063|6768|Starkville|10/13/1978|11/17/2010
194848|Saruche Canyon|Valley|CO|08|Las Animas|071|370533N|1043649W|37.092521|-104.6135998|365918N|1043538W|36.9883569|-104.5938784|1943|6375|Starkville|10/13/1978|
194878|Segerstrom Creek|Stream|NM|35|Colfax|007|365925N|1042245W|36.9903012|-104.3791512|370152N|1042540W|37.03098|-104.42773|2290|7513|Raton|10/13/1978|11/17/2010
194914|Chicorica Creek|Stream|NM|35|Colfax|007|364357N|1042612W|36.7325277|-104.4366536|370227N|1042022W|37.0408554|-104.3394271|1877|6158|Eagle Tail Mountain|11/13/1980|04/15/2011
194946|Rito Seco|Stream|CO|08|Las Animas|071|370449N|1041057W|37.080299|-104.1824763|365609N|1041125W|36.9358573|-104.1902559|1738|5702|Abeyta|10/13/1978|
194955|Rito Azul|Stream|CO|08|Las Animas|071|370140N|1040418W|37.0278004|-104.0716387|365751N|1040947W|36.9641904|-104.1630323|1782|5846|Trinchera|10/13/1978|
194959|Chaney Arroyo|Stream|CO|08|Las Animas|071|370511N|1040200W|37.0864103|-104.0333029|365631N|1035949W|36.941968|-103.996914|1718|5636|Trinchera|10/13/1978|
194965|Salazar Arroyo|Stream|CO|08|Las Animas|071|370335N|1040247W|37.059715|-104.046364|365542N|1040109W|36.928213|-104.01907|1743|5718|Trinchera|10/13/1978|11/17/2010
194966|Rock Canyon|Valley|CO|08|Las Animas|071|370002N|1043747W|37.000579|-104.6297122|365841N|1043751W|36.9780796|-104.6308235|2197|7208|Valdez|10/13/1978|
194967|McWilliams Canyon|Valley|CO|08|Las Animas|071|365946N|1044208W|36.9961348|-104.7022132|365817N|1044018W|36.9713889|-104.6716667|2127|6978|McWilliams Canyon|10/13/1978|
194968|Coal Canyon|Stream|NM|35|Colfax|007|365536N|1042926W|36.92662|-104.49069|365950N|1043222W|36.99724|-104.53942|2087|6847|Raton|10/13/1978|11/17/2010
194969|Bear Canyon|Valley|CO|08|Las Animas|071|370032N|1043757W|37.0089121|-104.6324898|365858N|1043624W|36.9828016|-104.6066564|2166|7106|Valdez|10/13/1978|
194970|Drive Out Canyon|Valley|CO|08|Las Animas|071|365943N|1043757W|36.9953013|-104.6324899|365843N|1043822W|36.9786111|-104.6394444|2225|7300|McWilliams Canyon|10/13/1978|
194971|Blind Canyon|Valley|CO|08|Las Animas|071|365953N|1043728W|36.998079|-104.6244343|365900N|1043705W|36.9833333|-104.6180556|2221|7287|Tin Pan Canyon|10/13/1978|
194972|Negro Canyon|Valley|NM|35|Colfax|007|365836N|1043329W|36.9766904|-104.5580446|365939N|1043322W|36.99419|-104.556177|2250|7382|Tin Pan Canyon|10/13/1978|03/11/2011
194973|Big Canyon|Valley|NM|35|Colfax|007|365824N|1043254W|36.9733571|-104.5483223|365938N|1043252W|36.9938889|-104.5477778|2231|7319|Tin Pan Canyon|10/13/1978|03/11/2011
194974|Rex Canyon|Valley|NM|35|Colfax|007|365918N|1043106W|36.9883567|-104.5183218|365951N|1043110W|36.9975|-104.5194444|2275|7464|Tin Pan Canyon|10/13/1978|03/11/2011
194977|Bear Canyon|Stream|NM|35|Colfax|007|365845N|1041423W|36.9791903|-104.2397024|370018N|1041628W|37.0050232|-104.2744257|2074|6804|Dale Mountain|11/13/1980|
194978|Williams Canyon|Valley|NM|35|Colfax|007|365840N|1044752W|36.9778023|-104.797771|365954N|1044807W|36.9983333|-104.8019444|2337|7667|Caliente Canyon North|10/13/1978|03/11/2011
194979|Granite Canyon|Valley|NM|35|Colfax|007|365842N|1044540W|36.9783577|-104.7611033|365950N|1044739W|36.9972222|-104.7941667|2246|7369|Caliente Canyon North|10/13/1978|03/11/2011
194980|Fence Canyon|Valley|NM|35|Colfax|007|365851N|1044458W|36.9808576|-104.7494362|370003N|1044640W|37.000857|-104.7777701|2230|7316|McWilliams Canyon|11/13/1980|
196186|Trementina Creek|Stream|CO|08|Las Animas|071|371511N|1035858W|37.2530738|-103.9827432|365914N|1035620W|36.9872454|-103.9388554|1527|5010|Painted Canyon|10/13/1978|
196277|Negro Canyon|Valley|CO|08|Las Animas|071|365953N|1034610W|36.9980556|-103.7694444|365918N|1035037W|36.9883333|-103.8436111|1747|5732|Emery Peak|10/13/1978|12/22/2005
196278|Long Canyon|Valley|NM|35|Union|059|365612N|1033437W|36.9366882|-103.5768949|365737N|1035243W|36.960214|-103.878651|1568|5144|Cobert Mesa South|10/13/1978|03/11/2011
196294|Cow Canyon|Valley|NM|35|Union|059|365855N|1033832W|36.9819661|-103.6421751|370630N|1034152W|37.1083541|-103.6977321|1628|5341|Cross L Ranch|10/13/1978|04/08/2011
196296|Cobert Canyon|Valley|NM|35|Union|059|365920N|1032803W|36.9889092|-103.4674446|370400N|1033845W|37.0666876|-103.6457856|1505|4938|Travesser Park|10/13/1978|03/22/2011
196312|Jesus Canyon|Valley|NM|35|Union|059|365912N|1032344W|36.9866872|-103.3954978|370418N|1032833W|37.0716865|-103.4757775|1477|4846|Travesser Park|10/13/1978|03/14/2011
196313|Flathead Canyon|Valley|NM|35|Union|059|365855N|1031940W|36.981965|-103.3277177|370344N|1032314W|37.0622421|-103.3871636|1459|4787|Tub Spring|10/13/1978|03/14/2011
196317|Miller Canyon|Valley|NM|35|Union|059|365831N|1031647W|36.9752986|-103.2796606|370155N|1031958W|37.0319646|-103.3327175|1428|4685|Tub Spring|10/13/1978|03/14/2011
196318|Sheep Pen Canyon|Valley|NM|35|Union|059|365925N|1031051W|36.99021|-103.18076|370349N|1032210W|37.063631|-103.3693852|1387|4550|Wedding Cake Butte|10/13/1978|03/14/2011
196324|Big Canyon|Valley|NM|35|Union|059|365902N|1030318W|36.9839086|-103.0549323|370023N|1030604W|37.0064086|-103.1010447|1388|4554|Goodson School|10/13/1978|03/14/2011
196325|Ellmore Canyon|Valley|NM|35|Union|059|365920N|1030156W|36.9889084|-103.0321541|370108N|1030606W|37.0189085|-103.1016001|1365|4478|Goodson School|10/13/1978|03/14/2011
196375|Davis Mesa|Summit|NM|35|Union|059|365845N|1035721W|36.97923|-103.95588|||||2296|7533|Alps Mesa|10/13/1978|11/17/2010
196376|North Canyon|Valley|NM|35|Union|059|365920N|1030206W|36.9889084|-103.0349318|370017N|1030409W|37.0047417|-103.0690994|1368|4488|Goodson School|10/13/1978|03/14/2011
196443|Spring Creek|Stream|CO|08|Archuleta|007|370156N|1065044W|37.0322328|-106.8455919|365838N|1064420W|36.9772344|-106.7389252|2213|7260|Chromo|07/01/1989|
196605|Park Plateau|Plain|NM|35|Colfax|007|370001N|1044503W|37.0003015|-104.7508249|||||2396|7861|Little Pine Canyon|08/01/1990|03/01/2010
201755|Salt Creek Wash|Stream|NM|35|San Juan|045|365007N|1084447W|36.83538|-108.74647|365826N|1083031W|36.97379|-108.50862|1470|4823|Shiprock|10/13/1978|11/17/2010
201775|Rio Chamita|Stream|NM|35|Rio Arriba|039|365128N|1063522W|36.8577906|-106.5894796|370159N|1064116W|37.0330667|-106.6878132|2342|7684|Brazos|11/13/1980|
202654|Pioneer Ditch|Canal|CO|08|La Plata|067|365950N|1081112W|36.9972224|-108.1867436|||||1829|6001|La Plata|10/13/1978|
202655|Enterprise Ditch|Canal|CO|08|La Plata|067|370010N|1081145W|37.0027779|-108.1959108|||||1835|6020|Redmesa|10/13/1978|
203012|Twin Rock Ditch|Canal|NM|35|San Juan|045|365900N|1075225W|36.9833356|-107.8736763|||||1818|5964|Mount Nebo|10/13/1978|03/14/2011
203015|Ralston Ditch|Canal|NM|35|San Juan|045|365900N|1075201W|36.9833356|-107.8670095|||||1811|5942|Mount Nebo|10/13/1978|03/14/2011
203017|Middle Mesa|Summit|CO|08|La Plata|067|370023N|1073322W|37.0063933|-107.5561643|||||2130|6988|Tiffany|10/13/1978|
203018|South Pine River Lateral|Canal|CO|08|La Plata|067|370120N|1073200W|37.0222268|-107.5333856|||||1952|6404|Tiffany|10/13/1978|
203021|Carracas Rim|Cliff|CO|08|Archuleta|007|370010N|1072012W|37.0027834|-107.3367121|||||2229|7313|Carracas|10/13/1978|
203507|Llano Ditch|Canal|CO|08|Conejos|021|370030N|1060242W|37.0083469|-106.0450218|||||2434|7985|Antonito|10/13/1978|
203523|Stove Ridge|Ridge|NM|35|Rio Arriba|039|365908N|1064419W|36.985586|-106.738486|||||2801|9190|Chromo Mountain|10/13/1978|03/14/2011
203657|Mesa Ditch|Canal|CO|08|Costilla|023|370510N|1053022W|37.0861297|-105.5061218|||||2351|7713|Garcia|10/13/1978|
203668|Chalifa Ditch|Canal|CO|08|Costilla|023|370117N|1053232W|37.0214093|-105.5422327|||||2343|7687|Garcia|10/13/1978|
203670|The Little Wall|Ridge|NM|35|Colfax|007|365938N|1050633W|36.993847|-105.109119|||||2896|9501|Vermejo Park|10/13/1978|03/14/2011
203743|Mestas Ditch|Canal|CO|08|Las Animas|071|365951N|1041015W|36.9975233|-104.1708103|||||1941|6368|Dale Mountain|10/13/1978|
203744|Border Ditch|Canal|CO|08|Las Animas|071|370047N|1040636W|37.0130786|-104.1099739|||||1839|6033|Trinchera|10/13/1978|
203745|Trinchera Company Ditch|Canal|CO|08|Las Animas|071|370048N|1040539W|37.0133563|-104.0941399|||||1817|5961|Trinchera|10/13/1978|
203746|Bartlett Mesa|Summit|CO|08|Las Animas|071|365931N|1042605W|36.9919677|-104.4347084|||||2709|8888|Raton|10/13/1978|
203747|Lake Maloya|Reservoir|NM|35|Colfax|007|365920N|1042221W|36.9887971|-104.3725017|||||2291|7516|Yankee|10/13/1978|07/13/2011
203876|Hardesty Mesa|Summit|CO|08|Las Animas|071|370013N|1033952W|37.0036329|-103.6643982|||||1896|6220|Pine Canyon|10/13/1978|
203877|Cobert Mesa|Summit|CO|08|Las Animas|071|370032N|1033147W|37.0089093|-103.5296691|||||1837|6027|Cobert Mesa North|10/13/1978|
203878|Jesus Mesa|Summit|CO|08|Las Animas|071|370430N|1033012W|37.0750197|-103.5032785|||||1882|6174|Cobert Mesa North|10/13/1978|
203881|Brown Mesa|Summit|CO|08|Las Animas|071|365940N|1035450W|36.9944675|-103.9138542|||||2170|7119|Alps Mesa|10/13/1978|
203882|Lone Mesa|Summit|CO|08|Baca|009|365955N|1030202W|36.9986305|-103.0338208|||||1493|4898|Goodson School|10/13/1978|
203883|Comanche National Grassland|Forest|CO|08|Baca|009|372012N|1030426W|37.3366079|-103.0739922|||||1589|5213|Utleyville|10/13/1978|04/20/2012
203941|Pump Canyon|Valley|NM|35|San Juan|045|364647N|1074357W|36.7797273|-107.7325591|370313N|1074116W|37.0536143|-107.6878374|1719|5640|Archuleta|11/13/1980|
204245|Navajo Landing Strip|Airport|CO|08|Archuleta|007|370005N|1072524W|37.0013942|-107.4233815|||||1863|6112|Allison|09/01/1994|
204791|Punche Valley|Valley|CO|08|Conejos|021|370200N|1054622W|37.0333506|-105.7727935|365914N|1055307W|36.9872386|-105.8852952|2304|7559|Kiowa Hill|10/13/1978|
204831|Bachicha Creek|Stream|CO|08|Las Animas|071|371813N|1034246W|37.3036294|-103.7127308|365929N|1035209W|36.9914119|-103.8691301|1543|5062|Humbar Spring|10/13/1978|05/20/2009
204840|Abeyta Canyon|Valley|CO|08|Archuleta|007|370024N|1065340W|37.0066773|-106.894481|365742N|1064847W|36.9616784|-106.8130924|2159|7083|Edith|10/13/1978|
205015|Continental Divide|Ridge|CO|08|Grand|049|390001N|1063550W|39.00027|-106.5972536|||||3922|12867|Independence Pass|10/13/1978|
469028|Great Plains|Plain|KS|20|Thomas|193|392500N|1011732W|39.4166685|-101.2921054|||||1024|3360|Brewster NE|07/01/1984|
885454|Arroyo Alamito|Stream|NM|35|Sandoval|043|353625N|1065741W|35.6069729|-106.9614289|354024N|1070125W|35.6733597|-107.0236526|1775|5823|Ojito Spring|11/13/1980|
885455|Arroyo Alamo|Stream|NM|35|Sandoval|043|353526N|1065724W|35.5905846|-106.9567066|353923N|1070222W|35.6564158|-107.0394862|1760|5774|Ojito Spring|11/13/1980|
885460|Arroyo Corrales|Stream|NM|35|Sandoval|043|353415N|1065754W|35.5708333|-106.965|353335N|1070000W|35.5597222|-107|1781|5843|Ojito Spring|11/13/1980|
885461|Arroyo Corrales Tierra|Stream|NM|35|Sandoval|043|353336N|1070000W|35.56|-107|353331N|1070141W|35.5586111|-107.0280556|1847|6060|Cabezon Peak|11/13/1980|
885463|Arroyo Tinaja|Stream|NM|35|McKinley|031|353139N|1073542W|35.5275275|-107.5950543|353037N|1074015W|35.5103057|-107.67089|2015|6611|El Dado|11/13/1980|
885465|Broad Canyon|Valley|NM|35|Dona Ana|013|323009N|1070319W|32.5025861|-107.0552926|323208N|1070814W|32.5356398|-107.1372396|1397|4583|Sierra Alta|11/13/1980|
885466|Burned Timber Canyon|Valley|NM|35|McKinley|031|351257N|1083734W|35.2158635|-108.6261904|351231N|1083150W|35.208642|-108.5306318|2051|6729|Horsehead Canyon NW|11/13/1980|
885467|Canada de el Medio|Valley|NM|35|Socorro|053|342120N|1062836W|34.3556216|-106.4766823|341947N|1063108W|34.3297886|-106.5189048|1842|6043|Rayo Hills|11/13/1980|
885469|Canada de los Canoncitos|Valley|NM|35|Sandoval|043|351512N|1065957W|35.2533728|-106.9992027|351636N|1070717W|35.2767049|-107.1214294|1684|5525|San Felipe Mesa|11/13/1980|
885470|Canada de Cruz|Valley|NM|35|Cibola|006|345818N|1073451W|34.9717111|-107.5808831|350221N|1073105W|35.0392096|-107.5181045|1925|6316|Acoma Pueblo|11/13/1980|
885471|Canada del Camino|Stream|NM|35|McKinley|031|353523N|1074433W|35.589748|-107.7425578|353222N|1074629W|35.5394714|-107.7747813|2077|6814|Piedra De La Aguila|11/13/1980|
885472|Canada Camino|Stream|NM|35|McKinley|031|353522N|1074431W|35.5894444|-107.7419444|353457N|1074500W|35.5825|-107.75|2077|6814|Piedra De La Aguila|11/13/1980|
885473|Canada Colorada|Stream|NM|35|Socorro|053|342616N|1065210W|34.4378418|-106.8694724|342511N|1070032W|34.4197857|-107.0089211|1452|4764|Abeytas|11/13/1980|
885474|Canada Colorado|Stream|NM|35|Socorro|053|342512N|1070034W|34.4200635|-107.0094767|342616N|1065210W|34.4378418|-106.8694724|1755|5758|Ladron Peak|11/13/1980|
885476|Canada Sanchez|Stream|NM|35|Rio Arriba|039|363001N|1063438W|36.500294|-106.5772566|363141N|1063429W|36.5280556|-106.5747222|2205|7234|Las Nutrias|11/13/1980|
885477|Canon Bestias|Valley|NM|35|Harding|021|354922N|1041257W|35.8228159|-104.2158112|354833N|1041703W|35.8092051|-104.2841462|1517|4977|La Cinta Canyon|11/13/1980|
885478|Canoncito|Valley|NM|35|Sandoval|043|353807N|1071532W|35.6353044|-107.2589344|353543N|1071610W|35.5953055|-107.2694906|1833|6014|Canada Calladita|11/13/1980|
885479|Dead Mans Wash|Stream|NM|35|San Juan|045|364454N|1083750W|36.7483331|-108.6306412|363044N|1085748W|36.5122238|-108.9634278|1509|4951|Sulphur Spring|11/13/1980|03/01/2010
885480|El Camino Del Diablo|Locale|NM|35|Chaves|005|332723N|1041032W|33.4564885|-104.1755194|||||1172|3845|L E Ranch|11/13/1980|
885481|Flying W Draw|Valley|NM|35|Luna|029|320035N|1080002W|32.009816|-108.0005901|320001N|1080143W|32.0002778|-108.0286111|1372|4501|Gage SE|11/13/1980|
885482|Gap Draw|Valley|NM|35|Luna|029|320014N|1075640W|32.003983|-107.9444774|315535N|1080503W|31.926305|-108.084183|1327|4354|Bisbee Hills|11/13/1980|05/04/2010
885484|Hay Draw|Valley|NM|35|Otero|035|325702N|1060852W|32.9506407|-106.1477715|330015N|1060005W|33.0041667|-106.0013889|1244|4081|Lost River|11/13/1980|
885487|Houghton Lateral|Canal|NM|35|Dona Ana|013|321437N|1064426W|32.2437066|-106.7405573|||||1177|3862|San Miguel|11/13/1980|
885488|La Canada de la Lena|Valley|NM|35|Sandoval|043|353608N|1071029W|35.6022501|-107.1747665|354014N|1071043W|35.6705814|-107.1786551|1813|5948|Guadalupe|11/13/1980|
885489|La Canada Santiago|Valley|NM|35|Sandoval|043|353725N|1070815W|35.6236385|-107.1375434|354100N|1071037W|35.6833588|-107.1769884|1827|5994|Guadalupe|11/13/1980|
885490|Lee Canyon|Valley|NM|35|Mora|033|355936N|1042504W|35.9933679|-104.4177607|360216N|1042642W|36.0378119|-104.4449835|1734|5689|Canon Las Cuevas|11/13/1980|
885492|Many Devils Wash|Stream|NM|35|San Juan|045|364552N|1084039W|36.7644436|-108.677587|364055N|1084333W|36.6819444|-108.7259211|1494|4902|Shiprock|11/13/1980|
885493|Manzano Mountain|Summit|NM|35|Bernalillo|001|350224N|1062527W|35.0400481|-106.42419|||||2317|7602|Tijeras|11/13/1980|
885494|Mesteno Draw|Valley|NM|35|Torrance|057|343704N|1061214W|34.6178392|-106.2039061|343603N|1061500W|34.6008333|-106.25|1914|6279|Mountainair|11/13/1980|
885495|Arroyo Monte Belen|Stream|NM|35|Socorro|053|343735N|1065443W|34.6264482|-106.9119746|343918N|1070054W|34.655058|-107.0150327|1499|4918|Belen NW|11/13/1980|
885496|Arroyo Monte Belen|Stream|NM|35|Valencia|061|343734N|1065441W|34.6261704|-106.911419|343919N|1070055W|34.6553358|-107.0153105|1498|4915|Belen NW|11/13/1980|
885498|New Mexico State University Animal Science Ranch|Locale|NM|35|Dona Ana|013|323150N|1064815W|32.530605|-106.804104|||||1325|4347|Summerford Mountain|11/13/1980|02/05/2009
885499|New Mexico State University|School|NM|35|Dona Ana|013|321657N|1064500W|32.2825945|-106.7500027|||||1200|3937|Tortugas Mountain|11/13/1980|
885500|New Mexico State University Animal Science Ranch|Locale|NM|35|Dona Ana|013|322824N|1064942W|32.4734221|-106.8283409|||||1361|4465|Dona Ana|11/13/1980|
885501|Manueles Creek|Stream|NM|35|Mora|033|361247N|1050412W|36.2130915|-105.0700059|361507N|1050735W|36.2519793|-105.1263963|2254|7395|Ocate|11/13/1980|
885502|Ocate Creek|Stream|NM|35|Colfax|007|361507N|1050733W|36.2519444|-105.1258333|361727N|1051043W|36.2908333|-105.1786111|2452|8045|Agua Fria Peak|11/13/1980|
885503|Pino Creek|Stream|NM|35|San Miguel|047|351425N|1042933W|35.2403299|-104.492484|351409N|1043944W|35.235885|-104.6622108|1413|4636|Mesita Del Gato|11/13/1980|
